EmployeeID,EmployeeName,Gender,Age,Department,JobRole,Salary,Bonus,PerformanceRating,TrainingHours,AttendancePercent,LeaveDays,OvertimeHours,WorkMode,RecruitmentSource,JobSatisfaction,Attrition,AttritionFlag,AgeGroup,SalaryBand,AttendanceStatus,LeaveCategory
EMP0782,Employee_782,Female,41,HR,Executive,45454,12478,3,43,94.6,14,18,Hybrid,LinkedIn,3,No,0,40-49,Low (<$70k),Good,Medium (5-15 days)
EMP0783,Employee_783,Male,27,Finance,Executive,114960,7533,3,88,83.1,20,7,Remote,LinkedIn,2,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0784,Employee_784,Male,43,Sales,Executive,142421,15103,3,26,95.4,19,13,Hybrid,Referral,3,Yes,1,40-49,High (>$120k),Excellent,High (>15 days)
EMP0785,Employee_785,Male,39,Operations,Specialist,147173,4616,1,42,85.2,2,9,On-site,Website,2,Yes,1,30-39,High (>$120k),Good,Low (<5 days)
EMP0786,Employee_786,Female,29,Finance,Executive,83618,13277,3,56,83.2,9,2,On-site,LinkedIn,1,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0787,Employee_787,Female,53,Operations,Analyst,123948,17524,2,61,93.6,0,37,On-site,LinkedIn,4,No,0,50+,High (>$120k),Good,Low (<5 days)
EMP0788,Employee_788,Male,54,Operations,Executive,102671,5730,3,89,77,18,28,Remote,LinkedIn,5,No,0,50+,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0789,Employee_789,Male,37,Sales,Manager,87111,10724,3,18,76.2,18,14,Hybrid,Website,4,No,0,30-39,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0790,Employee_790,Female,33,Sales,Executive,79613,11772,3,42,86.2,22,22,Remote,LinkedIn,4,No,0,30-39,Medium ($70k-$120k),Good,High (>15 days)
EMP0791,Employee_791,Male,59,Operations,Specialist,125678,16268,2,69,86.1,22,22,On-site,Agency,4,Yes,1,50+,High (>$120k),Good,High (>15 days)
EMP0792,Employee_792,Female,55,IT,Manager,142928,12940,3,86,97.4,12,17,Hybrid,Referral,2,No,0,50+,High (>$120k),Excellent,Medium (5-15 days)
EMP0793,Employee_793,Male,35,Operations,Analyst,99993,19723,4,30,78.2,11,18,On-site,Agency,2,No,0,30-39,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0794,Employee_794,Female,57,Operations,Analyst,48848,16932,3,67,78.1,0,27,Hybrid,Website,5,Yes,1,50+,Low (<$70k),Needs Attention,Low (<5 days)
EMP0795,Employee_795,Male,54,HR,Director,154853,14643,2,94,78.7,18,25,Hybrid,LinkedIn,2,No,0,50+,High (>$120k),Needs Attention,High (>15 days)
EMP0796,Employee_796,Female,44,HR,Manager,118672,198,2,78,75.7,28,9,Remote,Referral,2,Yes,1,40-49,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0797,Employee_797,Female,23,HR,Director,159279,16955,4,19,76.8,23,3,Hybrid,LinkedIn,2,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Needs Attention,High (>15 days)
EMP0798,Employee_798,Female,42,IT,Manager,106125,17174,3,15,91.5,15,1,On-site,Website,2,No,0,40-49,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0799,Employee_799,Female,23,IT,Manager,126444,9830,3,22,85.8,24,2,Hybrid,Referral,1,Yes,1,<30 (Gen Z/Young Millennial),High (>$120k),Good,High (>15 days)
EMP0800,Employee_800,Female,48,Operations,Specialist,157509,13798,2,74,94.1,22,6,On-site,Agency,5,Yes,1,40-49,High (>$120k),Good,High (>15 days)
EMP0801,Employee_801,Female,30,HR,Director,101602,17558,3,29,99.8,22,15,Remote,Referral,2,Yes,1,30-39,Medium ($70k-$120k),Excellent,High (>15 days)
EMP0802,Employee_802,Male,22,IT,Specialist,112045,11469,4,66,91.5,27,30,On-site,LinkedIn,5,Yes,1,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Good,High (>15 days)
EMP0803,Employee_803,Female,32,Sales,Manager,145997,178,4,55,76.3,14,9,Hybrid,Referral,3,No,0,30-39,High (>$120k),Needs Attention,Medium (5-15 days)
EMP0804,Employee_804,Female,24,Operations,Analyst,82222,18628,3,17,77.6,15,18,On-site,Website,1,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0805,Employee_805,Male,44,Finance,Manager,89223,17118,2,19,97,10,27,On-site,Website,2,No,0,40-49,Medium ($70k-$120k),Excellent,Medium (5-15 days)
EMP0806,Employee_806,Female,47,Operations,Specialist,150012,798,2,82,88.2,23,16,Hybrid,Referral,1,No,0,40-49,High (>$120k),Good,High (>15 days)
EMP0807,Employee_807,Female,25,Finance,Director,151246,7601,1,76,95.6,5,27,On-site,Website,1,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Excellent,Low (<5 days)
EMP0808,Employee_808,Female,39,HR,Director,105333,2795,3,20,96.4,10,18,Hybrid,Website,3,No,0,30-39,Medium ($70k-$120k),Excellent,Medium (5-15 days)
EMP0809,Employee_809,Male,27,Finance,Specialist,92732,12496,2,21,98.2,2,36,Remote,Website,5,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Excellent,Low (<5 days)
EMP0810,Employee_810,Male,56,HR,Director,89420,4588,3,19,98.7,14,22,On-site,Agency,1,No,0,50+,Medium ($70k-$120k),Excellent,Medium (5-15 days)
EMP0811,Employee_811,Non-Binary,43,Sales,Executive,115504,7297,3,34,88.9,0,19,Remote,LinkedIn,4,No,0,40-49,Medium ($70k-$120k),Good,Low (<5 days)
EMP0812,Employee_812,Female,36,Finance,Analyst,42462,3084,4,58,83.5,6,12,On-site,Website,3,No,0,30-39,Low (<$70k),Needs Attention,Medium (5-15 days)
EMP0813,Employee_813,Male,43,Operations,Analyst,49460,11110,3,58,99,0,12,On-site,Referral,4,No,0,40-49,Low (<$70k),Excellent,Low (<5 days)
EMP0814,Employee_814,Female,58,HR,Analyst,139319,731,4,98,88.7,16,10,Remote,Website,3,No,0,50+,High (>$120k),Good,High (>15 days)
EMP0815,Employee_815,Female,33,Operations,Director,49275,1129,3,20,76.6,8,14,On-site,Agency,4,No,0,30-39,Low (<$70k),Needs Attention,Medium (5-15 days)
EMP0816,Employee_816,Male,59,IT,Director,134213,1605,2,71,91.1,28,16,On-site,Referral,4,No,0,50+,High (>$120k),Good,High (>15 days)
EMP0817,Employee_817,Female,39,HR,Manager,53269,11970,3,45,89.7,25,27,Remote,LinkedIn,1,No,0,30-39,Low (<$70k),Good,High (>15 days)
EMP0818,Employee_818,Male,56,Finance,Manager,105942,10937,3,48,97.4,22,18,On-site,Referral,1,No,0,50+,Medium ($70k-$120k),Excellent,High (>15 days)
EMP0819,Employee_819,Male,51,HR,Analyst,112920,11362,3,62,91.3,12,3,Hybrid,Referral,3,No,0,50+,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0820,Employee_820,Male,45,Operations,Executive,62553,2933,3,99,83.7,10,21,On-site,Referral,5,No,0,40-49,Low (<$70k),Needs Attention,Medium (5-15 days)
EMP0821,Employee_821,Female,51,Sales,Manager,64366,15187,5,87,99.2,28,21,On-site,Referral,1,No,0,50+,Low (<$70k),Excellent,High (>15 days)
EMP0822,Employee_822,Male,35,HR,Manager,84036,5074,3,65,95,19,36,On-site,Website,1,Yes,1,30-39,Medium ($70k-$120k),Excellent,High (>15 days)
EMP0823,Employee_823,Male,27,Finance,Director,57369,14037,3,10,90.8,5,38,Remote,LinkedIn,2,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Good,Low (<5 days)
EMP0824,Employee_824,Male,24,IT,Executive,51795,7099,4,65,82.3,0,33,Hybrid,Website,1,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Needs Attention,Low (<5 days)
EMP0825,Employee_825,Female,37,Sales,Analyst,110021,17874,1,13,84.3,6,32,Hybrid,Agency,5,Yes,1,30-39,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0826,Employee_826,Female,28,IT,Manager,147205,893,3,39,91.7,11,39,On-site,Agency,2,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Good,Medium (5-15 days)
EMP0827,Employee_827,Male,35,HR,Executive,108154,1390,3,21,76.8,21,32,Remote,Referral,4,No,0,30-39,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0828,Employee_828,Male,30,Operations,Executive,70143,19773,4,44,81.4,19,11,Remote,Website,4,No,0,30-39,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0829,Employee_829,Female,36,Operations,Analyst,69425,4239,5,86,92.8,22,1,Hybrid,Website,2,Yes,1,30-39,Low (<$70k),Good,High (>15 days)
EMP0830,Employee_830,Male,42,Finance,Executive,128209,18647,5,61,87,18,27,Remote,LinkedIn,2,Yes,1,40-49,High (>$120k),Good,High (>15 days)
EMP0831,Employee_831,Male,56,Operations,Executive,115139,3432,2,40,85.1,16,9,On-site,LinkedIn,2,No,0,50+,Medium ($70k-$120k),Good,High (>15 days)
EMP0832,Employee_832,Male,23,Sales,Executive,145232,2371,4,96,78.8,3,21,On-site,LinkedIn,3,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Needs Attention,Low (<5 days)
EMP0833,Employee_833,Male,48,Operations,Manager,45368,1515,3,77,86,2,16,Remote,Website,5,No,0,40-49,Low (<$70k),Good,Low (<5 days)
EMP0834,Employee_834,Male,23,Finance,Analyst,44621,15906,3,61,94.3,0,25,On-site,LinkedIn,5,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Good,Low (<5 days)
EMP0835,Employee_835,Male,56,HR,Executive,98829,6326,2,89,81.6,17,2,Hybrid,LinkedIn,4,No,0,50+,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0836,Employee_836,Male,39,HR,Executive,100294,14605,3,16,75.1,26,6,On-site,LinkedIn,4,No,0,30-39,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0837,Employee_837,Female,35,Operations,Manager,54719,5586,5,31,91.7,20,7,Remote,Referral,4,No,0,30-39,Low (<$70k),Good,High (>15 days)
EMP0838,Employee_838,Male,41,IT,Analyst,69227,2917,4,84,99.3,14,19,Hybrid,Agency,1,No,0,40-49,Low (<$70k),Excellent,Medium (5-15 days)
EMP0839,Employee_839,Female,39,HR,Director,149430,15901,3,65,90.2,7,11,On-site,Agency,4,No,0,30-39,High (>$120k),Good,Medium (5-15 days)
EMP0840,Employee_840,Female,31,Operations,Manager,47566,17551,1,67,78,0,34,Hybrid,Website,2,No,0,30-39,Low (<$70k),Needs Attention,Low (<5 days)
EMP0841,Employee_841,Male,46,Finance,Analyst,52306,3793,3,73,83,19,16,Remote,Website,4,No,0,40-49,Low (<$70k),Needs Attention,High (>15 days)
EMP0842,Employee_842,Female,23,Operations,Executive,93822,9947,4,21,96.7,13,27,On-site,Referral,2,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Excellent,Medium (5-15 days)
EMP0843,Employee_843,Male,46,HR,Analyst,64042,15859,3,16,80.8,3,9,On-site,Agency,3,No,0,40-49,Low (<$70k),Needs Attention,Low (<5 days)
EMP0844,Employee_844,Female,54,Finance,Analyst,55086,1577,3,64,90.2,4,21,Hybrid,LinkedIn,1,No,0,50+,Low (<$70k),Good,Low (<5 days)
EMP0845,Employee_845,Male,57,Operations,Analyst,57387,9488,2,71,85.1,22,37,On-site,LinkedIn,1,No,0,50+,Low (<$70k),Good,High (>15 days)
EMP0846,Employee_846,Male,52,Sales,Director,67042,18604,3,99,80.2,12,32,On-site,Website,5,Yes,1,50+,Low (<$70k),Needs Attention,Medium (5-15 days)
EMP0847,Employee_847,Male,35,Finance,Analyst,129424,9164,3,82,95.3,27,21,On-site,Agency,3,No,0,30-39,High (>$120k),Excellent,High (>15 days)
EMP0848,Employee_848,Non-Binary,22,Sales,Director,91618,1030,4,86,93.6,23,36,On-site,Website,2,Yes,1,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Good,High (>15 days)
EMP0849,Employee_849,Male,37,IT,Executive,132050,15881,3,64,91.5,14,12,Remote,Website,3,No,0,30-39,High (>$120k),Good,Medium (5-15 days)
EMP0850,Employee_850,Female,24,Finance,Director,58323,10785,3,45,80.9,5,26,On-site,LinkedIn,1,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Needs Attention,Low (<5 days)
EMP0851,Employee_851,Male,56,Sales,Executive,58019,6691,3,98,77.4,0,14,Hybrid,LinkedIn,2,Yes,1,50+,Low (<$70k),Needs Attention,Low (<5 days)
EMP0852,Employee_852,Female,27,HR,Executive,115426,17297,2,33,89.4,22,21,Remote,Agency,3,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Good,High (>15 days)
EMP0853,Employee_853,Male,46,HR,Director,80863,6358,5,53,88.8,18,29,Hybrid,Website,1,No,0,40-49,Medium ($70k-$120k),Good,High (>15 days)
EMP0854,Employee_854,Female,34,IT,Manager,151023,18565,3,26,79.7,12,39,Hybrid,Referral,2,No,0,30-39,High (>$120k),Needs Attention,Medium (5-15 days)
EMP0855,Employee_855,Male,55,Finance,Specialist,50283,19581,3,11,76.4,28,36,Hybrid,Agency,2,No,0,50+,Low (<$70k),Needs Attention,High (>15 days)
EMP0856,Employee_856,Male,29,Finance,Analyst,58279,1462,3,22,77,28,33,Remote,Website,1,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Needs Attention,High (>15 days)
EMP0857,Employee_857,Male,42,Finance,Specialist,86999,15511,3,40,99.8,5,33,Remote,Agency,2,Yes,1,40-49,Medium ($70k-$120k),Excellent,Low (<5 days)
EMP0858,Employee_858,Male,55,IT,Analyst,102780,10570,3,37,94.6,14,34,Remote,Agency,1,No,0,50+,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0859,Employee_859,Female,25,Finance,Analyst,62908,15897,3,69,98,15,18,On-site,Agency,4,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Excellent,Medium (5-15 days)
EMP0860,Employee_860,Male,46,HR,Executive,101584,11646,3,36,79.9,23,7,Hybrid,Referral,4,No,0,40-49,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0861,Employee_861,Female,36,Sales,Analyst,153002,15474,3,24,99,22,38,Remote,Referral,2,No,0,30-39,High (>$120k),Excellent,High (>15 days)
EMP0862,Employee_862,Male,25,HR,Analyst,90225,7037,2,88,78.6,15,32,Hybrid,LinkedIn,2,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0863,Employee_863,Female,33,HR,Director,77952,9499,3,42,87.7,9,27,Remote,LinkedIn,1,Yes,1,30-39,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0864,Employee_864,Male,53,Sales,Specialist,140706,13386,1,29,95.7,21,36,Remote,Website,2,No,0,50+,High (>$120k),Excellent,High (>15 days)
EMP0865,Employee_865,Male,53,HR,Director,77663,6221,3,51,83.7,8,24,Remote,Agency,5,No,0,50+,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0866,Employee_866,Female,49,IT,Analyst,149708,7769,4,21,85.6,8,35,Hybrid,Website,4,No,0,40-49,High (>$120k),Good,Medium (5-15 days)
EMP0867,Employee_867,Male,34,Sales,Executive,101381,17071,4,82,78.2,16,16,On-site,LinkedIn,2,No,0,30-39,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0868,Employee_868,Male,52,HR,Director,87929,14356,3,32,78.1,16,23,Remote,Referral,2,No,0,50+,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0869,Employee_869,Female,35,Operations,Director,49343,18278,3,81,90.5,16,20,Remote,LinkedIn,3,No,0,30-39,Low (<$70k),Good,High (>15 days)
EMP0870,Employee_870,Female,41,HR,Manager,116173,7389,2,23,91.9,23,1,Remote,Website,2,No,0,40-49,Medium ($70k-$120k),Good,High (>15 days)
EMP0871,Employee_871,Male,39,IT,Analyst,140260,4922,3,34,94.4,11,30,On-site,LinkedIn,5,No,0,30-39,High (>$120k),Good,Medium (5-15 days)
EMP0872,Employee_872,Male,50,Finance,Executive,79791,13639,4,86,88.9,12,32,Hybrid,Website,4,No,0,50+,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0873,Employee_873,Female,27,HR,Director,69134,10003,3,94,91.1,29,29,Hybrid,Website,3,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Good,High (>15 days)
EMP0874,Employee_874,Male,53,Finance,Director,152366,19567,3,40,75.3,11,11,Hybrid,Website,1,No,0,50+,High (>$120k),Needs Attention,Medium (5-15 days)
EMP0875,Employee_875,Male,50,Operations,Executive,87101,5178,4,63,79.1,13,11,Hybrid,Website,1,No,0,50+,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0876,Employee_876,Male,23,HR,Analyst,109443,15240,4,14,99.6,9,23,Remote,LinkedIn,4,Yes,1,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Excellent,Medium (5-15 days)
EMP0877,Employee_877,Female,44,Sales,Manager,139111,3968,3,22,76.9,22,23,On-site,Website,1,Yes,1,40-49,High (>$120k),Needs Attention,High (>15 days)
EMP0878,Employee_878,Female,40,Finance,Director,97530,2716,3,37,92,18,10,Remote,Website,5,No,0,40-49,Medium ($70k-$120k),Good,High (>15 days)
EMP0879,Employee_879,Male,52,Operations,Manager,86799,16574,3,52,79.4,28,12,On-site,Agency,2,Yes,1,50+,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0880,Employee_880,Male,26,Sales,Specialist,44827,13511,2,98,92.9,1,26,Hybrid,Website,4,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Good,Low (<5 days)
EMP0881,Employee_881,Male,40,Sales,Analyst,136143,17719,4,56,92.6,3,7,On-site,LinkedIn,3,Yes,1,40-49,High (>$120k),Good,Low (<5 days)
EMP0882,Employee_882,Female,55,Sales,Specialist,102653,8181,4,80,80.9,18,9,Remote,Website,2,No,0,50+,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0883,Employee_883,Male,31,Sales,Specialist,53699,12995,4,47,81.7,6,7,Remote,Referral,1,No,0,30-39,Low (<$70k),Needs Attention,Medium (5-15 days)
EMP0884,Employee_884,Male,46,HR,Specialist,142828,11298,1,76,91.4,25,19,Hybrid,Referral,1,No,0,40-49,High (>$120k),Good,High (>15 days)
EMP0885,Employee_885,Female,23,HR,Analyst,153497,16762,4,71,84.8,14,7,Remote,Website,3,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Needs Attention,Medium (5-15 days)
EMP0886,Employee_886,Male,32,HR,Analyst,131419,6380,3,48,79.9,14,8,Remote,Referral,5,No,0,30-39,High (>$120k),Needs Attention,Medium (5-15 days)
EMP0887,Employee_887,Female,52,Operations,Executive,154527,615,3,46,93.3,23,6,On-site,Referral,3,No,0,50+,High (>$120k),Good,High (>15 days)
EMP0888,Employee_888,Male,36,Operations,Manager,156972,18714,3,95,78.9,5,13,Remote,LinkedIn,4,Yes,1,30-39,High (>$120k),Needs Attention,Low (<5 days)
EMP0889,Employee_889,Male,30,Operations,Manager,45313,18138,2,17,96.4,2,27,Hybrid,Agency,3,No,0,30-39,Low (<$70k),Excellent,Low (<5 days)
EMP0890,Employee_890,Male,44,IT,Executive,53598,463,4,90,87.9,5,1,Hybrid,Referral,1,No,0,40-49,Low (<$70k),Good,Low (<5 days)
EMP0891,Employee_891,Female,40,Operations,Executive,151362,9158,3,61,77.6,15,7,Remote,Referral,5,No,0,40-49,High (>$120k),Needs Attention,Medium (5-15 days)
EMP0892,Employee_892,Female,30,HR,Specialist,155445,3158,3,42,92.4,1,12,Hybrid,Agency,5,No,0,30-39,High (>$120k),Good,Low (<5 days)
EMP0893,Employee_893,Female,56,HR,Executive,68807,13434,3,90,88,27,20,On-site,Agency,3,Yes,1,50+,Low (<$70k),Good,High (>15 days)
EMP0894,Employee_894,Male,42,IT,Director,110423,4938,3,51,82.5,6,27,On-site,Referral,4,No,0,40-49,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0895,Employee_895,Female,30,IT,Manager,109390,5417,2,85,85.6,29,34,Remote,Website,1,No,0,30-39,Medium ($70k-$120k),Good,High (>15 days)
EMP0896,Employee_896,Male,49,Operations,Executive,85226,8881,3,36,82.5,10,22,Remote,Referral,2,No,0,40-49,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0897,Employee_897,Male,28,Finance,Director,99550,5603,4,17,81.6,25,14,On-site,Website,5,Yes,1,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0898,Employee_898,Female,37,IT,Director,120072,2212,1,32,79.1,29,1,Hybrid,Website,3,No,0,30-39,High (>$120k),Needs Attention,High (>15 days)
EMP0899,Employee_899,Male,37,Sales,Director,43558,16766,1,73,84.1,6,11,Remote,Website,4,No,0,30-39,Low (<$70k),Needs Attention,Medium (5-15 days)
EMP0900,Employee_900,Male,54,HR,Director,115308,18640,3,29,81.3,3,35,Remote,Agency,4,No,0,50+,Medium ($70k-$120k),Needs Attention,Low (<5 days)
EMP0901,Employee_901,Male,25,Sales,Specialist,90113,11695,4,25,92.1,28,2,Hybrid,Referral,1,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Good,High (>15 days)
EMP0902,Employee_902,Male,25,HR,Director,92999,17796,3,26,92.1,23,4,Remote,Referral,5,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Good,High (>15 days)
EMP0903,Employee_903,Male,38,HR,Specialist,95878,9775,3,89,87.5,19,2,Hybrid,LinkedIn,1,No,0,30-39,Medium ($70k-$120k),Good,High (>15 days)
EMP0904,Employee_904,Female,58,IT,Specialist,76343,14559,3,28,94.4,6,18,Hybrid,Agency,2,No,0,50+,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0905,Employee_905,Male,50,IT,Director,98219,6146,3,17,96,3,1,Hybrid,LinkedIn,2,Yes,1,50+,Medium ($70k-$120k),Excellent,Low (<5 days)
EMP0906,Employee_906,Female,57,Sales,Manager,75186,371,1,47,89.5,28,36,Hybrid,LinkedIn,2,Yes,1,50+,Medium ($70k-$120k),Good,High (>15 days)
EMP0907,Employee_907,Female,59,HR,Director,76966,5565,3,47,90.5,11,16,Hybrid,Website,4,No,0,50+,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0908,Employee_908,Male,58,Sales,Director,73769,8802,3,62,82.1,4,13,On-site,Agency,5,No,0,50+,Medium ($70k-$120k),Needs Attention,Low (<5 days)
EMP0909,Employee_909,Male,56,Finance,Director,159932,8307,3,99,97.4,22,27,Hybrid,LinkedIn,1,No,0,50+,High (>$120k),Excellent,High (>15 days)
EMP0910,Employee_910,Male,28,Sales,Manager,145423,7437,3,40,75.6,28,26,On-site,Referral,1,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Needs Attention,High (>15 days)
EMP0911,Employee_911,Female,48,Operations,Analyst,93218,446,3,53,83.7,29,9,Hybrid,LinkedIn,2,No,0,40-49,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0912,Employee_912,Male,49,Sales,Analyst,59229,1391,3,69,93,29,2,Remote,Agency,5,No,0,40-49,Low (<$70k),Good,High (>15 days)
EMP0913,Employee_913,Female,43,Operations,Specialist,115209,11516,3,85,77,28,35,On-site,Referral,5,No,0,40-49,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0914,Employee_914,Male,35,Operations,Specialist,67877,17724,2,26,79.6,25,37,Remote,Referral,3,No,0,30-39,Low (<$70k),Needs Attention,High (>15 days)
EMP0915,Employee_915,Female,28,Operations,Manager,98001,15454,2,88,89.7,18,24,Hybrid,Referral,5,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Good,High (>15 days)
EMP0916,Employee_916,Male,58,Finance,Executive,137137,19323,3,82,89,25,21,Hybrid,Website,5,No,0,50+,High (>$120k),Good,High (>15 days)
EMP0917,Employee_917,Male,43,Sales,Analyst,78084,11891,4,48,93.5,4,38,Remote,Referral,1,No,0,40-49,Medium ($70k-$120k),Good,Low (<5 days)
EMP0918,Employee_918,Female,26,Sales,Specialist,121780,14998,5,51,95.3,26,29,Hybrid,Website,5,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Excellent,High (>15 days)
EMP0919,Employee_919,Female,23,Finance,Analyst,132892,5969,3,57,78.2,29,20,Remote,Website,5,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Needs Attention,High (>15 days)
EMP0920,Employee_920,Male,48,HR,Manager,56806,9265,3,21,75.5,18,29,Hybrid,LinkedIn,1,No,0,40-49,Low (<$70k),Needs Attention,High (>15 days)
EMP0921,Employee_921,Female,42,IT,Manager,128635,15861,2,98,92.2,20,27,Hybrid,LinkedIn,5,No,0,40-49,High (>$120k),Good,High (>15 days)
EMP0922,Employee_922,Male,59,Sales,Executive,150177,19953,4,27,82.5,29,30,On-site,Referral,1,Yes,1,50+,High (>$120k),Needs Attention,High (>15 days)
EMP0923,Employee_923,Female,36,IT,Executive,77034,5454,3,88,90.6,2,25,Remote,Agency,3,Yes,1,30-39,Medium ($70k-$120k),Good,Low (<5 days)
EMP0924,Employee_924,Female,42,Finance,Manager,80317,3150,3,15,78.8,26,21,Hybrid,Referral,4,Yes,1,40-49,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0925,Employee_925,Male,31,HR,Specialist,95468,15386,4,52,86.7,25,20,Remote,LinkedIn,1,No,0,30-39,Medium ($70k-$120k),Good,High (>15 days)
EMP0926,Employee_926,Male,44,HR,Analyst,59094,6414,3,44,87.6,10,0,On-site,Referral,1,Yes,1,40-49,Low (<$70k),Good,Medium (5-15 days)
EMP0927,Employee_927,Male,26,HR,Director,97796,4657,4,63,89.6,6,36,Remote,LinkedIn,5,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0928,Employee_928,Female,22,Finance,Executive,50589,10486,2,71,87.8,28,12,On-site,Referral,1,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Good,High (>15 days)
EMP0929,Employee_929,Female,34,Operations,Director,97221,14894,3,78,87.4,16,20,Remote,Agency,2,No,0,30-39,Medium ($70k-$120k),Good,High (>15 days)
EMP0930,Employee_930,Male,42,Operations,Specialist,41657,5480,4,91,83.3,24,8,Remote,Referral,2,No,0,40-49,Low (<$70k),Needs Attention,High (>15 days)
EMP0931,Employee_931,Male,47,IT,Executive,138300,8033,3,25,76.8,8,16,On-site,Agency,3,No,0,40-49,High (>$120k),Needs Attention,Medium (5-15 days)
EMP0932,Employee_932,Female,42,Operations,Director,157229,983,3,17,77.2,20,20,Hybrid,Agency,1,No,0,40-49,High (>$120k),Needs Attention,High (>15 days)
EMP0933,Employee_933,Non-Binary,39,Operations,Specialist,79531,8543,3,98,85.8,8,30,Hybrid,Referral,5,No,0,30-39,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0934,Employee_934,Female,58,HR,Analyst,92227,9916,5,99,83.9,9,38,Hybrid,Agency,5,No,0,50+,Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0935,Employee_935,Male,53,HR,Specialist,43164,10143,1,95,87.9,12,21,Remote,Agency,4,No,0,50+,Low (<$70k),Good,Medium (5-15 days)
EMP0936,Employee_936,Male,57,IT,Executive,133078,15581,3,40,82.6,14,11,Remote,LinkedIn,3,No,0,50+,High (>$120k),Needs Attention,Medium (5-15 days)
EMP0937,Employee_937,Male,38,Sales,Manager,123973,1907,3,19,92.2,21,5,Hybrid,LinkedIn,5,No,0,30-39,High (>$120k),Good,High (>15 days)
EMP0938,Employee_938,Female,56,IT,Analyst,81247,9216,3,65,96.6,4,15,Remote,Agency,4,Yes,1,50+,Medium ($70k-$120k),Excellent,Low (<5 days)
